,visitNumber,visitId,visitStartTime,date,totals,trafficSource,device,geoNetwork,customDimensions,site,fullVisitorId,time,socialEngagementType
1760,1,1501615580,1501615580,20170801,"{'visits': '1', 'hits': '5', 'pageviews': '5', 'timeOnSite': '70', 'newVisits': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Windows', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': False, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'desktop'}","{'continent': 'Americas', 'subContinent': 'Northern America', 'country': 'United States', 'region': 'not available in demo dataset', 'metro': 'not available in demo dataset', 'city': 'not available in demo dataset', 'cityId': 'not available in demo dataset', 'networkDomain': 'marketingarm.com', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'North America'}]",https://oakley.com/penatibus/et/magnis/dis/parturient/montes.jsp?tincidunt=quam&nulla=fringilla&mollis=rhoncus&molestie=mauris&lorem=enim&quisque=leo&ut=rhoncus&erat=sed&curabitur=vestibulum&gravida=sit&nisi=amet&at=cursus&nibh=id&in=turpis&hac=integer&habitasse=aliquet&platea=massa&dictumst=id&aliquam=lobortis&augue=convallis&quam=tortor&sollicitudin=risus&vitae=dapibus&consectetuer=augue,1.74E+18,0:06:35,Not Socially Engaged
1761,1,1501588213,1501588213,20170801,"{'visits': '1', 'hits': '5', 'pageviews': '5', 'timeOnSite': '672', 'newVisits': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Android', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': True, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'mobile'}","{'continent': 'Asia', 'subContinent': 'Western Asia', 'country': 'Israel', 'region': 'Tel Aviv District', 'metro': '(not set)', 'city': 'Tel Aviv-Yafo', 'cityId': 'not available in demo dataset', 'networkDomain': 'unknown.unknown', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}",[],http://eventbrite.com/cras/in/purus/eu/magna/vulputate/luctus.aspx?at=ut&vulputate=nunc&vitae=vestibulum&nisl=ante&aenean=ipsum&lectus=primis&pellentesque=in&eget=faucibus,7.09E+18,0:13:27,Not Socially Engaged
1762,1,1501621617,1501621617,20170801,"{'visits': '1', 'hits': '5', 'pageviews': '3', 'timeOnSite': '14', 'newVisits': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Macintosh', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': False, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'desktop'}","{'continent': 'Europe', 'subContinent': 'Western Europe', 'country': 'Switzerland', 'region': 'not available in demo dataset', 'metro': 'not available in demo dataset', 'city': 'not available in demo dataset', 'cityId': 'not available in demo dataset', 'networkDomain': 'adslplus.ch', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'EMEA'}]",http://over-blog.com/amet/nulla/quisque/arcu/libero/rutrum.jsp?sollicitudin=pede&ut=venenatis&suscipit=non&a=sodales&feugiat=sed&et=tincidunt&eros=eu&vestibulum=felis&ac=fusce&est=posuere&lacinia=felis&nisi=sed&venenatis=lacus&tristique=morbi&fusce=sem&congue=mauris&diam=laoreet&id=ut&ornare=rhoncus&imperdiet=aliquet&sapien=pulvinar&urna=sed&pretium=nisl&nisl=nunc&ut=rhoncus&volutpat=dui&sapien=vel&arcu=sem&sed=sed&augue=sagittis&aliquam=nam&erat=congue&volutpat=risus&in=semper&congue=porta&etiam=volutpat&justo=quam&etiam=pede&pretium=lobortis&iaculis=ligula&justo=sit&in=amet&hac=eleifend&habitasse=pede&platea=libero&dictumst=quis&etiam=orci&faucibus=nullam&cursus=molestie&urna=nibh&ut=in&tellus=lectus&nulla=pellentesque&ut=at&erat=nulla&id=suspendisse&mauris=potenti&vulputate=cras&elementum=in&nullam=purus&varius=eu&nulla=magna&facilisi=vulputate&cras=luctus&non=cum&velit=sociis,2.73E+18,0:05:30,Not Socially Engaged
1763,1,1501621435,1501621435,20170801,"{'visits': '1', 'hits': '5', 'pageviews': '5', 'timeOnSite': '53', 'newVisits': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Windows', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': False, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'desktop'}","{'continent': 'Americas', 'subContinent': 'Northern America', 'country': 'United States', 'region': 'Washington', 'metro': 'Seattle-Tacoma WA', 'city': 'Seattle', 'cityId': 'not available in demo dataset', 'networkDomain': 'utherverse.com', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'North America'}]",http://oaic.gov.au/nibh/in/hac/habitasse.jsp?non=amet&quam=sapien&nec=dignissim&dui=vestibulum&luctus=vestibulum&rutrum=ante&nulla=ipsum&tellus=primis&in=in&sagittis=faucibus&dui=orci&vel=luctus&nisl=et&duis=ultrices&ac=posuere&nibh=cubilia&fusce=curae&lacus=nulla&purus=dapibus&aliquet=dolor&at=vel&feugiat=est&non=donec&pretium=odio&quis=justo&lectus=sollicitudin&suspendisse=ut&potenti=suscipit&in=a&eleifend=feugiat&quam=et&a=eros&odio=vestibulum&in=ac&hac=est&habitasse=lacinia&platea=nisi&dictumst=venenatis&maecenas=tristique&ut=fusce&massa=congue&quis=diam&augue=id&luctus=ornare&tincidunt=imperdiet&nulla=sapien&mollis=urna&molestie=pretium&lorem=nisl&quisque=ut&ut=volutpat&erat=sapien&curabitur=arcu&gravida=sed&nisi=augue&at=aliquam&nibh=erat&in=volutpat&hac=in&habitasse=congue,2.78E+18,0:04:25,Not Socially Engaged
1764,2,1501646812,1501646812,20170801,"{'visits': '1', 'hits': '5', 'pageviews': '5', 'timeOnSite': '278', 'sessionQualityDim': '2'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}, 'isTrueDirect': True}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Windows', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': False, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'desktop'}","{'continent': 'Americas', 'subContinent': 'Northern America', 'country': 'United States', 'region': 'not available in demo dataset', 'metro': 'not available in demo dataset', 'city': 'not available in demo dataset', 'cityId': 'not available in demo dataset', 'networkDomain': 'sbcglobal.net', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'North America'}]",http://paypal.com/hac/habitasse/platea/dictumst/aliquam/augue/quam.aspx?duis=natoque&at=penatibus&velit=et&eu=magnis&est=dis&congue=parturient&elementum=montes&in=nascetur&hac=ridiculus&habitasse=mus&platea=etiam&dictumst=vel&morbi=augue&vestibulum=vestibulum&velit=rutrum&id=rutrum&pretium=neque&iaculis=aenean&diam=auctor&erat=gravida&fermentum=sem&justo=praesent&nec=id&condimentum=massa&neque=id&sapien=nisl&placerat=venenatis&ante=lacinia&nulla=aenean&justo=sit&aliquam=amet&quis=justo&turpis=morbi&eget=ut&elit=odio&sodales=cras&scelerisque=mi&mauris=pede&sit=malesuada&amet=in&eros=imperdiet&suspendisse=et&accumsan=commodo&tortor=vulputate&quis=justo&turpis=in&sed=blandit&ante=ultrices&vivamus=enim&tortor=lorem&duis=ipsum&mattis=dolor&egestas=sit&metus=amet&aenean=consectetuer&fermentum=adipiscing&donec=elit&ut=proin&mauris=interdum&eget=mauris&massa=non&tempor=ligula&convallis=pellentesque&nulla=ultrices&neque=phasellus&libero=id&convallis=sapien&eget=in&eleifend=sapien&luctus=iaculis&ultricies=congue&eu=vivamus&nibh=metus&quisque=arcu&id=adipiscing&justo=molestie&sit=hendrerit&amet=at&sapien=vulputate&dignissim=vitae&vestibulum=nisl&vestibulum=aenean&ante=lectus&ipsum=pellentesque&primis=eget&in=nunc&faucibus=donec&orci=quis&luctus=orci&et=eget&ultrices=orci&posuere=vehicula&cubilia=condimentum&curae=curabitur&nulla=in&dapibus=libero&dolor=ut&vel=massa,1.07E+18,0:07:54,Not Socially Engaged
1765,1,1501623469,1501623469,20170801,"{'visits': '1', 'hits': '5', 'pageviews': '3', 'timeOnSite': '191', 'newVisits': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Windows', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': False, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'desktop'}","{'continent': 'Americas', 'subContinent': 'Northern America', 'country': 'United States', 'region': 'not available in demo dataset', 'metro': 'not available in demo dataset', 'city': 'not available in demo dataset', 'cityId': 'not available in demo dataset', 'networkDomain': 'optonline.net', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'North America'}]",http://phpbb.com/gravida/sem/praesent/id/massa.xml?dignissim=libero&vestibulum=quis&vestibulum=orci&ante=nullam&ipsum=molestie&primis=nibh&in=in&faucibus=lectus&orci=pellentesque&luctus=at&et=nulla&ultrices=suspendisse&posuere=potenti&cubilia=cras&curae=in&nulla=purus&dapibus=eu&dolor=magna&vel=vulputate&est=luctus&donec=cum&odio=sociis&justo=natoque&sollicitudin=penatibus&ut=et&suscipit=magnis&a=dis&feugiat=parturient&et=montes&eros=nascetur&vestibulum=ridiculus&ac=mus&est=vivamus&lacinia=vestibulum&nisi=sagittis&venenatis=sapien&tristique=cum,5.65E+18,0:16:21,Not Socially Engaged
1766,1,1501600445,1501600445,20170801,"{'visits': '1', 'hits': '5', 'pageviews': '3', 'timeOnSite': '61', 'newVisits': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}}","{'browser': 'Safari', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'iOS', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': True, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'mobile'}","{'continent': 'Americas', 'subContinent': 'Northern America', 'country': 'United States', 'region': 'not available in demo dataset', 'metro': 'not available in demo dataset', 'city': 'not available in demo dataset', 'cityId': 'not available in demo dataset', 'networkDomain': 'fairpoint.com', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'North America'}]",http://senate.gov/mauris/morbi/non/lectus/aliquam.jpg?morbi=gravida&non=sem&lectus=praesent&aliquam=id&sit=massa&amet=id&diam=nisl&in=venenatis&magna=lacinia&bibendum=aenean&imperdiet=sit&nullam=amet&orci=justo&pede=morbi&venenatis=ut&non=odio&sodales=cras&sed=mi&tincidunt=pede&eu=malesuada&felis=in&fusce=imperdiet&posuere=et&felis=commodo&sed=vulputate&lacus=justo&morbi=in&sem=blandit&mauris=ultrices&laoreet=enim&ut=lorem&rhoncus=ipsum&aliquet=dolor&pulvinar=sit&sed=amet&nisl=consectetuer&nunc=adipiscing&rhoncus=elit&dui=proin&vel=interdum&sem=mauris&sed=non&sagittis=ligula&nam=pellentesque&congue=ultrices&risus=phasellus&semper=id&porta=sapien&volutpat=in&quam=sapien&pede=iaculis,8.77E+18,0:09:46,Not Socially Engaged
1767,4,1501613893,1501613893,20170801,"{'visits': '1', 'hits': '5', 'pageviews': '3', 'timeOnSite': '98', 'sessionQualityDim': '1'}","{'referralPath': '/', 'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}, 'isTrueDirect': True}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Chrome OS', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': False, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'desktop'}","{'continent': 'Europe', 'subContinent': 'Northern Europe', 'country': 'United Kingdom', 'region': 'England', 'metro': 'London', 'city': 'London', 'cityId': 'not available in demo dataset', 'networkDomain': '(not set)', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'EMEA'}]",http://youtu.be/volutpat/in/congue/etiam.html?justo=nullam&sit=molestie&amet=nibh&sapien=in&dignissim=lectus&vestibulum=pellentesque&vestibulum=at&ante=nulla&ipsum=suspendisse&primis=potenti&in=cras&faucibus=in&orci=purus&luctus=eu&et=magna&ultrices=vulputate&posuere=luctus&cubilia=cum&curae=sociis&nulla=natoque&dapibus=penatibus&dolor=et&vel=magnis&est=dis&donec=parturient&odio=montes&justo=nascetur&sollicitudin=ridiculus&ut=mus&suscipit=vivamus&a=vestibulum&feugiat=sagittis&et=sapien&eros=cum&vestibulum=sociis&ac=natoque&est=penatibus&lacinia=et&nisi=magnis&venenatis=dis&tristique=parturient&fusce=montes&congue=nascetur&diam=ridiculus&id=mus&ornare=etiam&imperdiet=vel&sapien=augue&urna=vestibulum&pretium=rutrum&nisl=rutrum&ut=neque&volutpat=aenean&sapien=auctor&arcu=gravida&sed=sem&augue=praesent&aliquam=id&erat=massa&volutpat=id&in=nisl&congue=venenatis&etiam=lacinia&justo=aenean&etiam=sit&pretium=amet&iaculis=justo&justo=morbi&in=ut&hac=odio&habitasse=cras&platea=mi&dictumst=pede&etiam=malesuada&faucibus=in&cursus=imperdiet&urna=et&ut=commodo&tellus=vulputate,9.36E+18,0:09:33,Not Socially Engaged
1768,1,1501626465,1501626465,20170801,"{'visits': '1', 'hits': '5', 'pageviews': '3', 'timeOnSite': '11', 'newVisits': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}}","{'browser': 'Safari', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'iOS', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': True, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'tablet'}","{'continent': 'Europe', 'subContinent': 'Northern Europe', 'country': 'Denmark', 'region': 'not available in demo dataset', 'metro': 'not available in demo dataset', 'city': 'not available in demo dataset', 'cityId': 'not available in demo dataset', 'networkDomain': 'tdc.net', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}",[],https://cmu.edu/sed/tristique/in.jsp?ipsum=nisl&dolor=aenean&sit=lectus&amet=pellentesque&consectetuer=eget&adipiscing=nunc&elit=donec&proin=quis&risus=orci&praesent=eget&lectus=orci&vestibulum=vehicula&quam=condimentum&sapien=curabitur&varius=in&ut=libero&blandit=ut&non=massa&interdum=volutpat&in=convallis&ante=morbi&vestibulum=odio&ante=odio&ipsum=elementum&primis=eu&in=interdum&faucibus=eu&orci=tincidunt&luctus=in&et=leo&ultrices=maecenas&posuere=pulvinar&cubilia=lobortis&curae=est&duis=phasellus&faucibus=sit&accumsan=amet&odio=erat&curabitur=nulla&convallis=tempus&duis=vivamus&consequat=in&dui=felis&nec=eu&nisi=sapien&volutpat=cursus&eleifend=vestibulum&donec=proin&ut=eu&dolor=mi&morbi=nulla&vel=ac,2.70E+18,0:04:38,Not Socially Engaged
1769,5,1501573844,1501573844,20170801,"{'visits': '1', 'hits': '5', 'pageviews': '5', 'timeOnSite': '97', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': 'baidu', 'medium': 'organic', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}, 'isTrueDirect': True}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Windows', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': False, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'desktop'}","{'continent': 'Asia', 'subContinent': 'Eastern Asia', 'country': 'China', 'region': 'not available in demo dataset', 'metro': 'not available in demo dataset', 'city': 'not available in demo dataset', 'cityId': 'not available in demo dataset', 'networkDomain': 'nutrichem.cn', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}",[],http://delicious.com/interdum/venenatis/turpis/enim/blandit.aspx?felis=sem&ut=duis&at=aliquam&dolor=convallis&quis=nunc&odio=proin&consequat=at&varius=turpis&integer=a&ac=pede&leo=posuere&pellentesque=nonummy&ultrices=integer&mattis=non&odio=velit&donec=donec&vitae=diam&nisi=neque&nam=vestibulum&ultrices=eget&libero=vulputate&non=ut&mattis=ultrices&pulvinar=vel&nulla=augue&pede=vestibulum&ullamcorper=ante&augue=ipsum&a=primis&suscipit=in&nulla=faucibus&elit=orci&ac=luctus&nulla=et,7.93E+18,0:02:53,Not Socially Engaged
1770,1,1501601990,1501601990,20170801,"{'visits': '1', 'hits': '5', 'pageviews': '5', 'timeOnSite': '158', 'newVisits': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}}","{'browser': 'Firefox', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Windows', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': False, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'desktop'}","{'continent': 'Europe', 'subContinent': 'Northern Europe', 'country': 'Ireland', 'region': 'County Dublin', 'metro': '(not set)', 'city': 'Dublin', 'cityId': 'not available in demo dataset', 'networkDomain': 'unknown.unknown', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'EMEA'}]",http://irs.gov/turpis/nec/euismod/scelerisque/quam.json?vestibulum=bibendum&vestibulum=felis&ante=sed&ipsum=interdum&primis=venenatis&in=turpis&faucibus=enim&orci=blandit&luctus=mi&et=in&ultrices=porttitor&posuere=pede&cubilia=justo&curae=eu&nulla=massa&dapibus=donec&dolor=dapibus&vel=duis&est=at&donec=velit&odio=eu&justo=est&sollicitudin=congue&ut=elementum&suscipit=in&a=hac&feugiat=habitasse&et=platea&eros=dictumst&vestibulum=morbi&ac=vestibulum&est=velit&lacinia=id&nisi=pretium&venenatis=iaculis&tristique=diam&fusce=erat&congue=fermentum&diam=justo&id=nec&ornare=condimentum&imperdiet=neque&sapien=sapien&urna=placerat&pretium=ante&nisl=nulla&ut=justo&volutpat=aliquam&sapien=quis&arcu=turpis&sed=eget&augue=elit&aliquam=sodales&erat=scelerisque&volutpat=mauris&in=sit&congue=amet&etiam=eros&justo=suspendisse&etiam=accumsan&pretium=tortor&iaculis=quis&justo=turpis&in=sed&hac=ante&habitasse=vivamus&platea=tortor&dictumst=duis&etiam=mattis&faucibus=egestas&cursus=metus&urna=aenean&ut=fermentum&tellus=donec&nulla=ut&ut=mauris&erat=eget&id=massa&mauris=tempor&vulputate=convallis&elementum=nulla&nullam=neque,7.19E+18,0:15:02,Not Socially Engaged
1771,7,1501634127,1501634127,20170801,"{'visits': '1', 'hits': '5', 'pageviews': '5', 'timeOnSite': '98', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'page': '1', 'slot': 'Top', 'criteriaParameters': 'not available in demo dataset', 'gclId': 'Cj0KCQjwwevLBRCGARIsAKnAJvdLU-PddsCe_IiY3kAmzQhsJFNQH5FidTNRj2IK1CET-a0AUdW1ca4aAjsMEALw_wcB', 'adNetworkType': 'Google Search', 'isVideoAd': False}, 'isTrueDirect': True}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Android', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': True, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'mobile'}","{'continent': 'Americas', 'subContinent': 'Northern America', 'country': 'United States', 'region': 'not available in demo dataset', 'metro': 'not available in demo dataset', 'city': 'not available in demo dataset', 'cityId': 'not available in demo dataset', 'networkDomain': '(not set)', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'North America'}]",https://weibo.com/libero/quis/orci/nullam/molestie/nibh.jpg?semper=mauris&est=sit&quam=amet&pharetra=eros&magna=suspendisse&ac=accumsan&consequat=tortor&metus=quis&sapien=turpis&ut=sed,5.20E+18,0:06:59,Not Socially Engaged
1772,1,1501593990,1501593990,20170801,"{'visits': '1', 'hits': '5', 'pageviews': '4', 'timeOnSite': '35', 'newVisits': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Windows', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': False, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'desktop'}","{'continent': 'Americas', 'subContinent': 'Northern America', 'country': 'United States', 'region': 'not available in demo dataset', 'metro': 'not available in demo dataset', 'city': 'not available in demo dataset', 'cityId': 'not available in demo dataset', 'networkDomain': 'njdha.com', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'North America'}]",http://cbsnews.com/elit/sodales/scelerisque.jpg?at=etiam&vulputate=faucibus&vitae=cursus&nisl=urna&aenean=ut&lectus=tellus&pellentesque=nulla&eget=ut&nunc=erat&donec=id&quis=mauris&orci=vulputate&eget=elementum&orci=nullam&vehicula=varius&condimentum=nulla&curabitur=facilisi&in=cras&libero=non&ut=velit&massa=nec&volutpat=nisi&convallis=vulputate&morbi=nonummy&odio=maecenas&odio=tincidunt&elementum=lacus&eu=at&interdum=velit&eu=vivamus&tincidunt=vel&in=nulla&leo=eget,2.84E+18,0:06:03,Not Socially Engaged
